"","iphone","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","iphonecampos","iphonecamunc","iphoneperneg","iphoneperunc","iphonesentiment.1","iphonesentiment"
"40037",1,0,0,0,0,0,0,0,0,"5","6"
"40038",1,0,0,0,0,0,0,0,0,"5","6"
"40039",1,0,0,0,0,0,0,0,0,"5","6"
"40040",0,0,0,0,0,0,0,1,0,"0","1"
"40041",0,0,2,0,0,0,0,0,0,"0","1"
"40042",0,0,0,2,0,0,0,0,0,"0","1"
"40043",1,0,0,0,1,0,0,0,0,"3","4"
"40044",2,0,0,0,0,0,0,0,0,"5","6"
"40045",0,0,1,0,0,0,0,0,0,"0","1"
"40046",0,0,0,0,0,0,0,0,0,"0","1"
"40047",0,0,0,0,1,0,0,0,0,"0","1"
"40048",0,0,0,0,0,0,0,0,0,"0","1"
"40049",1,1,0,0,2,0,0,0,0,"3","4"
"40050",0,0,0,0,0,0,0,0,0,"0","1"
"40051",1,0,0,0,0,0,0,0,0,"5","6"
"40052",1,0,0,0,0,0,0,0,0,"5","6"
"40053",0,0,0,0,0,0,0,0,0,"0","1"
"40054",0,0,0,0,0,0,0,1,0,"0","1"
"40055",0,0,0,0,0,0,1,0,0,"0","1"
"40056",4,0,0,0,0,0,0,0,0,"5","6"
"40057",1,0,0,0,0,0,0,0,0,"5","6"
"40058",1,0,0,0,0,0,0,0,0,"5","6"
"40059",0,0,0,0,0,0,0,0,0,"0","1"
"40060",0,0,0,0,0,0,0,0,0,"0","1"
"40061",0,0,0,0,0,0,0,0,0,"0","1"
"40062",0,0,0,2,0,0,1,0,0,"0","1"
"40063",1,0,10,0,0,4,0,0,0,"5","6"
"40064",1,1,0,0,0,0,0,0,0,"3","4"
"40065",0,0,10,0,0,0,0,0,0,"0","1"
"40066",1,0,0,0,0,0,0,0,0,"5","6"
"40067",0,0,0,4,0,0,0,0,0,"0","1"
"40068",0,0,0,0,0,0,0,0,0,"0","1"
"40069",1,0,0,0,0,0,0,0,0,"5","6"
"40070",0,0,0,0,0,0,0,0,0,"0","1"
"40071",0,0,0,0,3,0,0,0,0,"0","1"
"40072",0,0,0,0,0,0,0,0,0,"0","1"
"40073",0,0,0,0,2,0,0,0,0,"0","1"
"40074",1,0,0,0,0,0,0,0,0,"5","6"
"40075",1,0,0,0,0,0,0,0,0,"5","6"
"40076",0,0,0,0,0,0,0,0,0,"0","1"
"40077",1,1,0,0,0,0,0,0,0,"3","4"
"40078",1,0,0,0,0,0,0,0,0,"5","6"
"40079",1,0,0,0,0,0,0,0,0,"5","6"
"40080",0,0,0,0,0,0,0,1,0,"0","1"
"40081",1,0,0,0,0,0,0,0,0,"5","6"
"40082",1,0,0,0,0,0,0,0,0,"5","6"
"40083",1,2,0,0,0,0,0,0,0,"3","4"
"40084",0,0,0,0,0,1,2,0,0,"0","1"
"40085",1,0,0,0,0,0,0,0,0,"5","6"
"40086",0,0,0,0,0,0,0,2,0,"0","1"
"40087",1,0,0,0,0,0,0,0,0,"5","6"
"40088",0,0,0,0,0,0,0,0,1,"0","1"
"40089",1,0,0,0,0,4,0,3,0,"5","6"
"40090",1,1,0,0,0,0,0,0,0,"3","4"
"40091",0,0,0,0,0,0,0,0,0,"0","1"
"40092",0,0,0,0,3,0,0,3,0,"0","1"
"40093",1,0,0,0,0,0,0,0,0,"5","6"
"40094",0,0,0,4,0,0,0,0,0,"0","1"
"40095",3,0,0,0,0,0,0,0,0,"5","6"
"40096",0,0,0,0,0,0,0,13,0,"0","1"
"40097",0,0,0,0,0,0,0,1,0,"0","1"
"40098",0,0,0,0,0,0,0,0,0,"0","1"
"40099",0,0,0,0,0,0,0,0,0,"0","1"
"40100",1,0,0,0,0,0,0,0,1,"5","6"
"40101",0,0,0,0,0,0,0,0,0,"0","1"
"40102",0,0,2,0,0,0,0,0,0,"0","1"
"40103",1,1,0,0,0,0,0,0,0,"3","4"
"40104",1,0,0,0,0,0,0,0,0,"5","6"
"40105",0,0,0,0,0,0,0,0,0,"0","1"
"40106",1,1,0,0,0,0,0,0,0,"3","4"
"40107",0,0,0,0,0,4,0,3,0,"0","1"
"40108",0,0,0,0,0,0,0,0,1,"0","1"
"40109",0,0,0,0,0,0,0,0,0,"0","1"
"40110",1,0,0,0,0,0,0,0,0,"5","6"
"40111",1,0,0,0,0,0,0,0,0,"5","6"
"40112",2,0,0,0,0,0,0,0,0,"5","6"
"40113",0,0,0,0,0,0,0,0,0,"0","1"
"40114",0,0,0,0,0,0,0,0,0,"0","1"
"40115",1,3,0,0,3,0,0,0,3,"5","6"
"40116",0,0,0,0,0,0,0,1,0,"0","1"
"40117",1,0,0,0,0,0,0,0,0,"5","6"
"40118",0,0,0,0,0,0,0,0,0,"0","1"
"40119",1,0,0,0,0,0,0,0,0,"5","6"
"40120",0,0,0,3,0,0,0,0,0,"0","1"
"40121",0,0,0,0,0,0,0,0,0,"0","1"
"40122",1,0,0,0,0,0,0,0,0,"5","6"
"40123",2,0,0,0,0,0,0,0,0,"5","6"
"40124",1,0,0,0,0,0,0,0,0,"5","6"
"40125",0,0,0,0,0,0,0,1,0,"0","1"
"40126",1,0,0,0,0,0,0,0,0,"5","6"
"40127",0,0,0,0,0,0,0,1,0,"0","1"
"40128",1,0,0,0,0,0,0,0,0,"5","6"
"40129",0,0,0,0,0,0,0,0,0,"0","1"
"40130",1,1,0,0,0,0,0,0,0,"3","4"
"40131",0,0,7,0,0,0,0,0,0,"0","1"
"40132",0,0,0,2,0,0,0,0,0,"0","1"
"40133",1,0,10,0,0,4,0,0,0,"5","6"
"40134",0,0,0,2,2,0,0,0,0,"0","1"
"40135",0,0,0,0,0,0,0,0,0,"0","1"
"40136",0,0,0,0,2,0,0,0,0,"0","1"
"40137",0,0,0,0,0,0,0,0,0,"0","1"
"40138",1,0,0,0,0,0,0,0,0,"5","6"
"40139",1,0,0,0,0,0,0,0,0,"5","6"
"40140",1,3,0,0,0,0,0,0,7,"5","6"
"40141",0,0,1,0,0,0,0,0,0,"0","1"
"40142",1,0,0,0,0,0,0,0,0,"5","6"
"40143",0,0,0,3,0,0,0,0,0,"0","1"
"40144",0,0,0,0,0,0,0,0,6,"0","1"
"40145",1,0,0,0,0,0,0,0,0,"5","6"
"40146",0,0,0,0,0,0,1,0,0,"0","1"
"40147",0,0,0,0,0,0,0,0,0,"0","1"
"40148",0,0,5,0,0,0,0,0,0,"0","1"
"40149",1,0,0,0,0,0,0,0,0,"5","6"
"40150",5,0,0,0,0,0,0,0,0,"5","6"
"40151",1,0,0,0,0,0,0,0,0,"5","6"
"40152",0,0,0,1,0,0,0,0,0,"0","1"
"40153",1,0,0,0,0,0,0,0,0,"5","6"
"40154",1,0,0,0,0,0,0,0,0,"5","6"
"40155",0,0,0,0,1,0,0,0,0,"0","1"
"40156",0,0,0,0,0,1,0,0,0,"0","1"
"40157",0,0,0,0,1,0,0,0,0,"0","1"
"40158",0,0,0,0,0,0,0,0,0,"0","1"
"40159",0,0,0,1,0,0,0,0,0,"0","1"
"40160",1,1,0,0,0,0,0,0,0,"3","4"
"40161",0,0,0,0,0,0,0,0,0,"0","1"
"40162",0,0,0,0,0,0,0,0,0,"0","1"
"40163",1,0,0,0,0,0,0,0,0,"5","6"
"40164",0,0,0,3,0,0,0,0,0,"0","1"
"40165",0,0,0,0,0,1,0,0,0,"0","1"
"40166",1,0,0,0,0,0,0,0,0,"5","6"
"40167",0,0,0,0,0,0,0,0,0,"0","1"
"40168",1,1,0,0,0,0,0,0,0,"3","4"
"40169",0,0,0,0,0,1,0,0,0,"0","1"
"40170",1,0,10,0,0,4,0,0,0,"5","6"
"40171",1,0,0,0,0,0,0,0,0,"5","6"
"40172",0,0,1,0,0,1,0,0,0,"0","1"
"40173",0,0,0,0,0,1,0,0,0,"0","1"
"40174",0,0,0,3,0,0,0,0,0,"0","1"
"40175",1,0,0,0,0,0,0,0,0,"5","6"
"40176",0,0,0,0,0,1,0,0,0,"0","1"
"40177",0,0,0,9,0,1,1,0,0,"0","1"
"40178",0,0,0,0,2,0,0,0,0,"0","1"
"40179",1,0,0,0,0,0,0,0,0,"5","6"
"40180",1,0,0,0,0,0,0,0,0,"5","6"
"40181",2,0,0,0,0,0,0,0,0,"5","6"
"40182",1,0,0,0,0,0,0,0,0,"5","6"
"40183",1,0,0,0,1,0,0,0,0,"3","4"
"40184",1,0,0,0,0,0,0,0,0,"5","6"
"40185",0,0,0,0,3,4,0,3,0,"0","1"
"40186",0,0,0,0,0,0,0,0,0,"0","1"
"40187",0,0,0,2,0,0,0,0,0,"0","1"
"40188",1,0,0,0,0,0,0,0,0,"5","6"
"40189",0,0,0,0,0,0,0,0,0,"0","1"
"40190",1,0,0,0,0,0,0,0,0,"5","6"
"40191",3,0,0,0,0,0,0,0,0,"5","6"
"40192",1,0,0,0,0,0,0,0,0,"5","6"
"40193",1,0,0,0,0,0,0,0,0,"5","6"
"40194",0,0,0,0,0,0,0,0,0,"0","1"
"40195",0,0,0,0,0,0,0,0,0,"0","1"
"40196",0,0,0,0,0,0,0,0,0,"0","1"
"40197",0,0,0,0,0,0,0,0,0,"0","1"
"40198",0,0,0,0,2,0,0,0,0,"0","1"
"40199",1,0,0,0,0,0,0,0,0,"5","6"
"40200",0,0,0,0,0,0,0,0,0,"0","1"
"40201",1,0,0,0,0,0,0,0,0,"5","6"
"40202",0,0,0,0,0,0,0,0,1,"0","1"
"40203",0,0,0,0,0,0,0,0,0,"0","1"
"40204",0,0,0,3,0,0,0,0,0,"0","1"
"40205",1,0,0,0,0,0,0,0,0,"5","6"
"40206",2,1,0,0,0,0,0,0,0,"3","4"
"40207",1,0,0,0,0,0,0,0,0,"5","6"
"40208",1,0,0,0,0,0,0,0,0,"5","6"
"40209",0,0,1,0,0,0,0,0,0,"0","1"
"40210",2,0,0,0,0,0,0,0,0,"5","6"
"40211",1,0,10,0,0,0,0,0,0,"5","6"
"40212",1,0,0,0,0,0,0,0,0,"5","6"
"40213",1,0,0,0,0,0,0,0,0,"5","6"
"40214",0,0,0,0,0,0,0,0,0,"0","1"
"40215",0,0,0,1,0,0,0,0,0,"0","1"
"40216",0,0,0,0,0,0,0,0,0,"0","1"
"40217",0,0,0,0,1,0,0,0,0,"0","1"
"40218",0,0,0,0,0,0,0,0,0,"0","1"
"40219",1,0,0,0,0,0,0,0,0,"5","6"
"40220",3,0,2,0,0,1,0,0,0,"5","6"
"40221",1,1,0,0,0,0,0,0,0,"3","4"
"40222",1,0,0,0,0,0,0,0,0,"5","6"
"40223",0,0,0,0,0,0,0,0,0,"0","1"
"40224",1,0,0,0,0,0,0,0,0,"5","6"
"40225",1,0,0,0,0,0,0,0,0,"5","6"
"40226",0,0,0,0,0,0,0,2,0,"0","1"
"40227",0,0,0,0,0,0,0,0,0,"0","1"
"40228",0,0,0,3,0,0,0,0,0,"0","1"
"40229",1,0,0,0,0,0,0,0,0,"5","6"
"40230",0,0,2,0,0,0,0,0,0,"0","1"
"40231",0,0,1,0,0,0,0,0,0,"0","1"
"40232",1,0,0,0,0,0,0,0,0,"5","6"
"40233",1,0,0,0,0,0,0,0,1,"5","6"
"40234",0,0,0,0,0,0,0,1,0,"0","1"
"40235",1,0,0,0,0,0,0,0,0,"5","6"
"40236",0,0,0,0,0,0,0,0,0,"0","1"
"40237",0,0,0,0,0,0,0,1,0,"0","1"
"40238",0,0,0,0,4,0,0,0,0,"0","1"
"40239",1,0,0,0,0,0,0,0,0,"5","6"
"40240",0,0,0,0,0,0,0,0,0,"0","1"
"40241",1,1,0,0,0,0,0,0,0,"3","4"
"40242",1,0,0,0,0,0,0,0,0,"5","6"
"40243",0,0,0,0,0,0,0,0,0,"0","1"
"40244",1,0,0,0,0,0,0,0,0,"5","6"
"40245",0,0,0,3,0,0,1,0,0,"0","1"
"40246",0,0,0,3,0,1,0,0,0,"0","1"
"40247",0,0,0,0,0,0,0,1,0,"0","1"
"40248",1,1,0,0,0,0,0,0,0,"3","4"
"40249",1,0,0,0,0,0,0,0,0,"5","6"
"40250",0,0,0,0,0,0,0,0,0,"0","1"
"40251",0,0,0,0,0,0,0,0,0,"0","1"
"40252",1,1,0,0,0,0,0,0,0,"3","4"
"40253",1,0,0,0,0,0,0,0,0,"5","6"
"40254",1,0,10,0,0,4,0,0,0,"5","6"
"40255",1,0,0,0,0,0,0,0,0,"5","6"
"40256",0,0,0,0,0,0,0,1,0,"0","1"
"40257",1,0,0,0,0,0,0,0,0,"5","6"
"40258",0,0,0,0,0,0,0,0,0,"0","1"
"40259",1,0,0,0,1,0,0,0,0,"3","4"
"40260",1,0,0,0,0,0,0,0,0,"5","6"
"40261",0,0,1,0,0,0,0,0,0,"0","1"
"40262",1,0,0,0,0,0,0,0,0,"5","6"
"40263",0,0,0,5,0,0,0,0,0,"0","1"
"40264",10,0,0,0,0,0,0,0,0,"5","6"
"40265",0,0,0,0,0,0,0,0,0,"0","1"
"40266",1,0,0,0,0,0,0,0,0,"5","6"
"40267",1,1,0,0,0,0,0,0,0,"3","4"
"40268",0,0,0,0,0,0,0,0,0,"0","1"
"40269",0,0,0,0,0,0,0,0,0,"0","1"
"40270",0,0,0,0,0,0,0,0,0,"0","1"
"40271",0,0,0,0,0,0,0,8,0,"0","1"
"40272",2,0,0,0,0,0,0,0,0,"5","6"
"40273",1,0,0,0,0,0,0,0,1,"5","6"
"40274",0,0,0,1,0,3,0,0,0,"0","1"
"40275",1,0,0,0,0,0,0,0,0,"5","6"
"40276",0,0,2,4,0,1,1,0,0,"0","1"
"40277",2,0,0,0,0,0,0,0,0,"5","6"
"40278",4,0,0,0,0,0,0,0,0,"5","6"
"40279",0,0,0,0,0,0,1,0,0,"0","1"
"40280",0,0,0,3,0,0,0,0,0,"0","1"
"40281",0,0,10,0,0,0,0,0,0,"0","1"
"40282",0,0,0,0,0,0,0,0,0,"0","1"
"40283",1,1,0,0,0,0,0,0,0,"3","4"
"40284",2,0,0,0,0,0,0,0,0,"5","6"
"40285",1,0,0,0,0,0,0,0,0,"5","6"
"40286",2,0,0,0,0,0,0,0,0,"5","6"
"40287",1,0,0,0,0,0,0,0,0,"5","6"
"40288",0,0,1,0,0,0,0,0,0,"0","1"
"40289",1,0,0,0,0,0,0,0,0,"5","6"
"40290",0,0,0,0,0,0,0,1,0,"0","1"
"40291",1,0,0,0,0,0,0,0,0,"5","6"
"40292",0,0,0,0,0,0,0,0,0,"0","1"
"40293",1,0,0,0,0,4,0,3,0,"5","6"
"40294",0,0,0,0,0,0,0,0,0,"0","1"
"40295",1,0,0,0,0,0,0,0,0,"5","6"
"40296",1,0,0,0,0,0,0,0,0,"5","6"
"40297",0,0,0,0,0,1,0,0,0,"0","1"
"40298",0,0,0,0,1,0,0,1,0,"0","1"
"40299",0,0,0,0,3,0,0,3,0,"0","1"
"40300",0,0,0,0,0,0,0,0,0,"0","1"
"40301",0,0,0,0,0,0,0,0,0,"0","1"
"40302",4,0,0,0,0,0,0,0,0,"5","6"
"40303",1,0,0,0,0,4,0,3,0,"5","6"
"40304",0,0,0,0,3,0,0,0,0,"0","1"
"40305",0,0,0,1,0,0,1,0,0,"0","1"
"40306",0,0,0,0,0,0,0,0,0,"0","1"
"40307",0,0,0,0,0,0,0,0,5,"0","1"
"40308",0,0,10,0,0,0,0,0,0,"0","1"
"40309",1,0,0,0,0,0,0,0,0,"5","6"
"40310",0,0,0,0,7,0,0,0,0,"0","1"
"40311",0,0,0,0,0,0,0,0,1,"0","1"
"40312",0,0,0,1,0,0,0,0,0,"0","1"
"40313",1,0,0,0,0,4,0,3,0,"5","6"
"40314",0,0,0,0,0,0,0,0,0,"0","1"
"40315",1,0,0,0,0,0,0,0,0,"5","6"
"40316",1,0,10,0,0,4,0,0,0,"5","6"
"40317",0,0,0,0,0,0,0,0,0,"0","1"
"40318",1,0,10,0,0,4,0,0,0,"5","6"
"40319",1,0,0,0,0,0,0,0,0,"5","6"
"40320",0,0,0,1,0,0,0,0,0,"0","1"
"40321",0,0,0,0,0,0,0,0,0,"0","1"
"40322",0,0,0,0,0,0,0,0,0,"0","1"
"40323",1,0,0,0,1,0,0,2,0,"5","6"
"40324",0,0,0,0,0,1,0,0,0,"0","1"
"40325",0,0,0,0,0,0,0,0,0,"0","1"
"40326",1,0,0,0,0,0,0,0,0,"5","6"
"40327",1,0,0,0,0,0,0,0,0,"5","6"
"40328",1,1,0,0,0,0,0,0,0,"3","4"
"40329",1,0,0,0,0,0,0,0,0,"5","6"
"40330",0,0,0,0,0,0,0,4,0,"0","1"
"40331",0,0,0,0,0,0,0,0,1,"0","1"
"40332",1,0,0,0,0,0,0,0,0,"5","6"
"40333",0,0,0,0,0,0,0,0,0,"0","1"
"40334",0,0,0,2,0,0,0,0,0,"0","1"
"40335",1,0,0,0,0,0,0,0,0,"5","6"
"40336",1,0,0,0,0,0,0,0,0,"5","6"
"40337",1,1,0,0,0,0,0,0,0,"3","4"
"40338",0,0,0,1,0,0,0,0,0,"0","1"
"40339",1,0,0,0,0,0,0,0,0,"5","6"
"40340",1,0,0,0,0,0,0,0,0,"5","6"
"40341",0,1,0,0,0,0,0,0,0,"0","1"
"40342",0,0,0,0,0,0,1,0,0,"0","1"
"40343",2,0,0,0,0,0,0,0,0,"5","6"
"40344",1,2,0,0,0,0,0,0,0,"3","4"
"40345",0,0,1,0,0,0,0,0,0,"0","1"
"40346",1,0,0,0,0,0,0,0,0,"5","6"
"40347",1,0,0,0,0,0,0,0,0,"5","6"
"40348",0,0,0,0,0,0,0,0,0,"0","1"
"40349",1,0,0,0,0,0,0,0,0,"5","6"
"40350",1,0,0,0,0,0,0,0,0,"5","6"
"40351",0,0,0,0,0,0,1,0,0,"0","1"
"40352",0,0,0,0,0,0,0,0,0,"0","1"
"40353",1,0,0,0,0,0,0,0,0,"5","6"
"40354",1,0,0,0,14,0,0,0,3,"5","6"
"40355",0,0,0,2,5,0,0,0,0,"0","1"
"40356",0,0,0,0,0,0,0,0,0,"0","1"
"40357",0,0,0,0,0,0,0,0,0,"0","1"
"40358",8,2,4,0,0,0,0,0,0,"5","6"
"40359",0,0,0,0,0,0,0,0,0,"0","1"
"40360",0,0,0,1,0,1,0,0,0,"0","1"
"40361",2,0,0,0,0,0,0,0,0,"5","6"
"40362",1,0,0,0,0,0,0,0,0,"5","6"
"40363",1,0,0,0,0,0,0,0,0,"5","6"
"40364",0,0,0,0,0,0,0,0,0,"0","1"
"40365",1,1,0,0,0,0,0,0,1,"5","6"
"40366",0,0,0,0,1,0,0,0,0,"0","1"
"40367",1,0,0,0,0,0,0,0,0,"5","6"
"40368",1,0,0,0,0,0,0,0,0,"5","6"
"40369",1,0,0,0,0,0,0,0,0,"5","6"
"40370",1,0,0,0,0,0,0,0,0,"5","6"
"40371",1,0,0,0,0,0,0,0,0,"5","6"
"40372",0,0,0,0,0,0,0,0,0,"0","1"
"40373",1,1,0,0,0,0,0,0,0,"3","4"
"40374",1,0,0,0,0,0,0,0,0,"5","6"
"40375",3,0,0,0,0,0,0,0,0,"5","6"
"40376",3,0,0,0,0,0,0,0,0,"5","6"
"40377",0,0,11,0,0,0,0,0,0,"0","1"
"40378",0,0,0,0,0,0,0,1,0,"0","1"
"40379",1,0,0,0,0,0,0,0,0,"5","6"
"40380",0,0,0,9,0,0,1,0,0,"0","1"
"40381",0,0,0,0,0,0,1,0,0,"0","1"
"40382",0,0,0,0,0,0,1,0,0,"0","1"
"40383",0,0,0,0,0,0,0,0,0,"0","1"
"40384",1,0,0,0,0,0,0,0,0,"5","6"
"40385",2,0,0,0,0,0,0,0,0,"5","6"
"40386",0,0,0,0,0,0,0,0,0,"0","1"
"40387",1,0,0,0,1,0,0,0,0,"3","4"
"40388",1,0,0,0,0,0,0,0,0,"5","6"
"40389",1,0,0,0,0,0,0,0,0,"5","6"
"40390",1,0,0,0,0,0,0,0,1,"5","6"
"40391",0,0,0,0,0,0,0,0,0,"0","1"
"40392",0,0,0,0,0,0,0,0,0,"0","1"
"40393",0,0,1,0,0,0,0,0,0,"0","1"
"40394",0,0,0,0,0,0,0,0,0,"0","1"
"40395",1,0,0,0,0,0,0,0,0,"5","6"
"40396",1,1,0,0,0,0,0,0,0,"3","4"
"40397",1,0,0,0,0,0,0,0,0,"5","6"
"40398",0,0,0,0,0,0,0,0,0,"0","1"
"40399",0,0,0,0,0,0,0,1,0,"0","1"
"40400",0,0,0,0,0,0,0,0,0,"0","1"
"40401",0,0,0,0,1,0,0,0,0,"0","1"
"40402",0,0,0,1,0,0,0,0,0,"0","1"
"40403",0,0,0,2,0,0,1,0,0,"0","1"
"40404",1,3,0,0,0,0,0,0,7,"5","6"
"40405",1,0,0,0,0,0,0,0,0,"5","6"
"40406",0,0,0,0,0,4,0,3,0,"0","1"
"40407",1,0,0,0,0,4,0,3,0,"5","6"
"40408",0,0,0,0,0,0,0,0,0,"0","1"
"40409",0,0,0,0,0,0,0,0,0,"0","1"
"40410",1,0,0,0,0,0,0,0,0,"5","6"
"40411",0,0,0,3,0,0,0,0,0,"0","1"
"40412",1,0,0,0,0,0,0,0,0,"5","6"
"40413",6,0,0,0,0,0,0,0,0,"5","6"
"40414",0,0,0,0,0,0,0,0,0,"0","1"
"40415",0,0,0,0,0,0,0,0,0,"0","1"
"40416",1,4,0,0,0,0,0,0,0,"3","4"
"40417",1,0,0,0,0,0,0,0,0,"5","6"
"40418",0,0,0,0,0,0,0,0,0,"0","1"
"40419",1,0,0,0,0,0,0,0,0,"5","6"
"40420",0,0,0,0,0,0,1,0,0,"0","1"
"40421",1,0,0,0,0,0,0,0,0,"5","6"
"40422",1,1,0,0,0,0,0,0,1,"5","6"
"40423",0,0,0,0,0,0,0,0,0,"0","1"
"40424",1,0,0,0,0,0,0,0,0,"5","6"
"40425",0,0,0,0,3,0,0,0,0,"0","1"
"40426",1,0,10,0,0,0,0,0,0,"5","6"
"40427",1,2,0,0,0,0,0,0,0,"3","4"
"40428",0,0,0,0,1,0,0,0,0,"0","1"
"40429",0,0,0,3,0,0,0,0,0,"0","1"
"40430",0,0,0,0,0,0,0,0,0,"0","1"
"40431",0,0,0,0,0,0,0,1,0,"0","1"
"40432",0,0,0,0,0,0,0,0,0,"0","1"
"40433",1,0,0,0,0,0,0,0,0,"5","6"
"40434",0,0,0,0,0,0,0,0,0,"0","1"
"40435",0,0,0,0,0,0,1,0,0,"0","1"
"40436",0,0,0,3,1,0,0,0,0,"0","1"
"40437",0,0,0,0,0,0,0,0,0,"0","1"
"40438",0,3,0,0,0,0,0,0,0,"0","1"
"40439",0,0,0,1,0,0,0,0,0,"0","1"
"40440",1,0,0,0,0,0,0,0,0,"5","6"
"40441",0,0,0,1,1,0,0,0,0,"0","1"
"40442",1,1,0,0,0,0,0,0,0,"3","4"
"40443",1,0,0,0,0,0,0,0,0,"5","6"
"40444",0,0,0,3,0,0,0,0,0,"0","1"
"40445",0,0,0,1,0,1,1,0,0,"0","1"
"40446",1,0,0,0,0,0,0,0,0,"5","6"
"40447",0,0,0,1,0,0,0,0,0,"0","1"
"40448",0,0,0,0,3,0,0,3,0,"0","1"
"40449",0,0,0,0,4,0,0,0,2,"0","1"
"40450",1,0,0,0,0,0,0,0,0,"5","6"
"40451",1,0,0,0,0,0,0,0,0,"5","6"
"40452",0,0,0,0,0,0,0,0,0,"0","1"
"40453",1,1,0,0,2,0,0,0,0,"3","4"
"40454",0,0,0,0,0,0,0,0,0,"0","1"
"40455",0,0,0,0,0,0,0,0,0,"0","1"
"40456",0,0,0,1,0,0,0,0,0,"0","1"
"40457",0,0,0,0,0,0,0,0,0,"0","1"
"40458",1,0,0,0,0,0,0,0,1,"5","6"
"40459",1,0,0,0,0,0,0,0,0,"5","6"
"40460",0,0,0,0,0,0,0,1,0,"0","1"
"40461",0,0,0,0,3,0,0,0,0,"0","1"
"40462",0,0,0,0,0,0,0,0,0,"0","1"
"40463",0,0,1,0,0,0,0,0,0,"0","1"
"40464",0,0,0,0,0,0,1,0,0,"0","1"
"40465",0,0,0,0,0,0,0,0,0,"0","1"
"40466",1,0,0,0,0,0,0,0,0,"5","6"
"40467",1,1,0,0,0,0,0,0,1,"5","6"
"40468",0,0,0,0,0,0,0,5,0,"0","1"
"40469",0,0,0,1,0,1,1,0,0,"0","1"
"40470",0,0,0,0,0,0,0,0,0,"0","1"
"40471",2,4,0,0,0,0,0,0,0,"3","4"
"40472",1,0,0,0,0,0,0,0,0,"5","6"
"40473",0,0,0,0,0,0,0,0,0,"0","1"
"40474",0,0,0,0,0,0,0,1,0,"0","1"
"40475",0,0,0,2,0,0,0,0,0,"0","1"
"40476",0,0,0,0,0,0,0,0,0,"0","1"
"40477",0,0,0,0,0,0,0,0,0,"0","1"
"40478",1,0,0,0,0,0,0,0,0,"5","6"
"40479",1,0,0,0,0,0,0,0,0,"5","6"
"40480",0,0,0,0,0,0,0,0,0,"0","1"
"40481",0,0,0,0,0,0,0,0,0,"0","1"
"40482",1,0,0,0,0,0,0,0,0,"5","6"
"40483",0,0,0,0,0,0,0,1,0,"0","1"
"40484",1,0,0,0,0,0,0,0,0,"5","6"
"40485",0,0,0,3,0,0,0,0,0,"0","1"
"40486",1,0,0,0,0,0,0,0,0,"5","6"
"40487",0,0,0,5,0,0,0,0,0,"0","1"
"40488",0,0,0,0,0,0,0,0,0,"0","1"
"40489",0,0,0,0,0,0,1,0,0,"0","1"
"40490",2,0,0,0,0,0,0,0,0,"5","6"
"40491",2,0,0,0,0,0,0,0,0,"5","6"
"40492",0,0,0,3,0,0,0,0,0,"0","1"
"40493",0,0,0,0,0,0,0,0,0,"0","1"
"40494",1,0,0,0,0,0,0,0,0,"5","6"
"40495",0,0,0,0,0,0,1,0,0,"0","1"
"40496",0,0,0,2,0,1,0,0,0,"0","1"
"40497",1,0,0,0,0,0,0,0,0,"5","6"
"40498",1,0,0,0,0,0,0,0,0,"5","6"
"40499",2,0,0,0,0,0,0,0,0,"5","6"
"40500",1,0,0,0,0,0,0,0,0,"5","6"
"40501",0,0,0,0,0,1,0,0,0,"0","1"
"40502",1,0,0,0,0,0,0,0,0,"5","6"
"40503",1,1,0,0,0,0,0,0,0,"3","4"
"40504",1,0,0,0,0,0,0,0,0,"5","6"
"40505",1,0,0,0,0,0,0,0,0,"5","6"
"40506",1,0,0,0,0,0,0,0,0,"5","6"
"40507",1,0,0,0,0,0,0,0,0,"5","6"
"40508",2,6,0,0,5,0,0,0,2,"5","6"
"40509",0,0,0,0,0,0,0,0,0,"0","1"
"40510",0,0,0,0,0,0,0,0,0,"0","1"
"40511",0,0,0,1,0,0,1,0,0,"0","1"
"40512",0,0,0,0,0,0,0,0,0,"0","1"
"40513",0,0,0,0,0,0,0,0,0,"0","1"
"40514",0,0,0,0,0,0,0,0,0,"0","1"
"40515",0,0,0,0,0,0,0,0,0,"0","1"
"40516",0,0,0,0,0,0,0,0,0,"0","1"
"40517",0,0,0,2,0,0,1,0,0,"0","1"
"40518",0,0,0,4,5,0,0,0,0,"0","1"
"40519",0,0,0,0,0,0,0,0,0,"0","1"
"40520",1,0,0,0,0,0,0,0,0,"5","6"
"40521",7,0,0,0,0,0,0,0,0,"5","6"
"40522",0,0,0,3,0,0,0,0,0,"0","1"
"40523",0,0,0,4,0,0,0,0,0,"0","1"
"40524",1,1,0,0,0,0,0,0,0,"3","4"
"40525",1,0,0,0,0,0,0,0,0,"5","6"
"40526",1,0,0,0,0,0,0,0,0,"5","6"
"40527",0,0,0,0,0,0,0,0,0,"0","1"
"40528",0,0,0,0,0,0,0,0,0,"0","1"
"40529",0,0,0,0,0,0,0,0,0,"0","1"
"40530",0,0,0,0,0,0,0,0,0,"0","1"
"40531",1,0,0,0,0,0,0,0,0,"5","6"
"40532",1,0,0,0,0,0,0,0,0,"5","6"
